RecallID,Title,RecallDate,LastPublishDate,Hazard,Manufacturer,InjuryCount,URL
10267,Legend Brands Recalls Bliss Hair Dryers Due to Risk of Serious Injury or Death from Electrocution and Shock Hazards; Sold Exclusively at Burlington St,2025-05-08T00:00:00,2025-05-08T00:00:00,The handheld hair dryers lack an immersion protection device and can cause death or serious injury due to electrocution or shock if the hair dryers fa,Unknown,1,https://www.cpsc.gov/Recalls/2025/Legend-Brands-Recalls-Bliss-Hair-Dryers-Due-to-Risk-of-Serious-Injury-or-Death-from-Electrocution-and-Shock-Hazards-Sold-Exclusively-at-Burlington-Stores
10261,Sanven Technology Recalls Vevor Cable Railing Kits Due to Entrapment Hazard,2025-05-08T00:00:00,2025-05-08T00:00:00,"The bottom hole on the cable support posts is over four inches from the bottom of the base plate, posing an entrapment hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Sanven-Technology-Recalls-Vevor-Cable-Railing-Kits-Due-to-Entrapment-Hazard
10262,Xylolin Peg Doll Toy Sets Recalled Due to Risk of Serious Injury or Death from Choking Hazard; Violation of Federal Regulations for Toys; Sold Exclusi,2025-05-08T00:00:00,2025-05-08T00:00:00,"The peg dolls' spherical ends can block the child's airway, posing a risk of choking and death to children.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Xylolin-Peg-Doll-Toy-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Hazard-Violation-of-Federal-Regulations-for-Toys-Sold-Exclusively-on-Amazon-com-by-Babywants
10264,Yamaha Corporation of America Recalls Power Adaptors for Digital Pianos and Music Workstations Due to Burn and Fire Hazards,2025-05-08T00:00:00,2025-05-08T00:00:00,"The AC power adaptors can overheat and ignite, posing burn and fire hazards.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Yamaha-Corporation-of-America-Recalls-Power-Adaptors-for-Digital-Pianos-and-Music-Workstations-Due-to-Burn-and-Fire-Hazards
10258,Baseus Portable Chargers Recalled Due to Fire Hazard; Sold on Amazon.com by Shenzhen Baseus Technology,2025-05-01T00:00:00,2025-05-01T00:00:00,"The lithium-ion battery in the recalled portable chargers can overheat, posing a fire hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Baseus-Portable-Chargers-Recalled-Due-to-Fire-Hazard-Sold-on-Amazon-com-by-Shenzhen-Baseus-Technology
10255,Dlesot Snap Children's Hair Clips Recalled Due to Lead Poisoning Hazard; Violation of Federal Ban for Lead in Paint; Sold Exclusively on Amazon by YFL,2025-05-01T00:00:00,2025-05-01T00:00:00,"The painted hair clips contain levels of lead that exceed the federal lead paint ban, posing a lead poisoning hazard to children. Lead is toxic if ing","YuanQuXianXianQiDianZiShangWuYouXianZeRenGongSi, (",1,https://www.cpsc.gov/Recalls/2025/Dlesot-Snap-Childrens-Hair-Clips-Recalled-Due-to-Lead-Poisoning-Hazard-Violation-of-Federal-Ban-for-Lead-in-Paint-Sold-Exclusively-on-Amazon-by-YFLGOTOO
10256,Kohl's Recalls Tea Light Candle Holders Due to Fire Hazard,2025-05-01T00:00:00,2025-05-01T00:00:00,"The tea light candle holder can catch on fire, posing a fire and burn hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Kohls-Recalls-Tea-Light-Candle-Holders-Due-to-Fire-Hazard
10259,Kubota Tractor Corporation Recalls RTV-Series Utility Vehicles Due to Crash Hazard,2025-05-01T00:00:00,2025-05-01T00:00:00,"The ball joint connected to the front suspension arm can loosen and separate from the front suspension arm, resulting in the driver losing wheel suppo",Unknown,1,https://www.cpsc.gov/Recalls/2025/Kubota-Tractor-Corporation-Recalls-RTV-Series-Utility-Vehicles-Due-to-Crash-Hazard
10254,Santa Cruz Bicycles Recalls Electric Bicycles Due to Fire Hazard,2025-05-01T00:00:00,2025-05-01T00:00:00,"The recalled electric bicycle's lithium-ion battery can overheat, posing a fire hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Santa-Cruz-Bicycles-Recalls-Electric-Bicycles-Due-to-Fire-Hazard
10257,SharkNinja Recalls 1.8 Million Foodi Multi-Function Pressure Cookers Due to Burn Hazard; Serious Burn Injuries Reported,2025-05-01T00:00:00,2025-05-01T00:00:00,"The pressure-cooking lid can be opened during use, causing hot contents to escape, posing a risk of burn injuries to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2025/SharkNinja-Recalls-1-8-Million-Foodi-Multi-Function-Pressure-Cookers-Due-to-Burn-Hazard-Serious-Burn-Injuries-Reported
10246,AliExpress Recalls LED Strip Lights Due to Risk of Serious Injury or Death from Ingestion Hazard; Violations of Reese's Law Federal Safety Regulations,2025-04-24T00:00:00,2025-04-24T00:00:00,The recalled lights violate the mandatory federal regulations for consumer products designed to use button cell or coin batteries because the strip li,Unknown,1,https://www.cpsc.gov/Recalls/2025/AliExpress-Recalls-LED-Strip-Lights-Due-to-Risk-of-Serious-Injury-or-Death-from-Ingestion-Hazard-Violations-of-Reeses-Law-Federal-Safety-Regulations-for-Consumer-Products-with-Coin-Batteries-Sold-on-AliExpress-com
10251,Deals Oasis Recalls Shape Sorter Car Toys Due to Choking Hazard; Violation of Small Parts Requirements; Risk of Serious Injury or Death,2025-04-24T00:00:00,2025-04-24T00:00:00,The recalled shape sorter car toys contain balls that violate regulations banning small parts in toys intended for children under three years of age b,Unknown,1,https://www.cpsc.gov/Recalls/2025/Deals-Oasis-Recalls-Shape-Sorter-Car-Toys-Due-to-Choking-Hazard-Violation-of-Small-Parts-Requirements-Risk-of-Serious-Injury-or-Death
10249,Huffy Recalls Children's Ride-On Tonka Dump Trucks Due to Fire and Burn Hazards,2025-04-24T00:00:00,2025-04-24T00:00:00,"The controller on the recalled ride-on dump trucks can overheat, posing fire and burn hazards.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Huffy-Recalls-Childrens-Ride-On-Tonka-Dump-Trucks-Due-to-Fire-and-Burn-Hazards
10250,Huffy Recalls Children's Ride-On Tonka Dump Trucks Due to Fire and Burn Hazards Sondiko Butane Torches Recalled Due to Risk of Serious Injury or Death,2025-04-24T00:00:00,2025-04-24T00:00:00,The recalled butane torches violate the mandatory federal regulations for multipurpose lighters because they do not have the required child-resistant ,"Wenzhou Wansheng Smoking Accessories Co. Ltd., of ",1,https://www.cpsc.gov/Recalls/2025/Sondiko-Butane-Torches-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Burn-and-Fire-Hazards-Violation-of-Federal-Regulations-for-Multipurpose-Lighters-Sold-on-Amazon-by-Sondikodirt
10253,Huffy Recalls Torex UTV Ride-On Toys Due to Fire Hazard; Sold Exclusively at Walmart,2025-04-24T00:00:00,2025-04-24T00:00:00,"The recalled ride-on toys can overheat due to improper wiring, posing a fire hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Huffy-Recalls-Torex-UTV-Ride-On-Toys-Due-to-Fire-Hazard-Sold-Exclusively-at-Walmart
10252,Kawasaki Motors USA Recalls Model Year 2025 Competition and Cross-Country Motorcycles Due to Crash Hazard,2025-04-24T00:00:00,2025-04-24T00:00:00,"The primary gear for the crank shaft can fail, posing a crash hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Kawasaki-Motors-USA-Recalls-Model-Year-2025-Competition-and-Cross-Country-Motorcycles-Due-to-Crash-Hazard
10248,Roll Up Window Blinds Recalled Due to Risk of Serious Injury or Death from Strangulation and Entanglement Hazards; Violation of Federal Regulations fo,2025-04-24T00:00:00,2025-04-24T00:00:00,"The recalled window blinds have long operating cords that can cause death or serious injury to children, due to strangulation and entanglement hazards",Unknown,1,https://www.cpsc.gov/Recalls/2025/Roll-Up-Window-Blinds-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Strangulation-and-Entanglement-Hazards-Violation-of-Federal-Regulations-for-Window-Coverings-Sold-Exclusively-on-Amazon-com-by-BTAMREE
10247,Window Roll Up Shades Recalled Due to Strangulation and Entanglement Hazards and Risk of Serious Injury or Death; Violation of Federal Regulations for,2025-04-24T00:00:00,2025-04-24T00:00:00,"The recalled window shades have long operating cords that can cause death or serious injury to children, due to strangulation and entanglement hazards",Unknown,1,https://www.cpsc.gov/Recalls/2025/Window-Roll-Up-Shades-Recalled-Due-to-Strangulation-and-Entanglement-Hazards-and-Risk-of-Serious-Injury-or-Death-Violation-of-Federal-Regulations-for-Window-Coverings-Sold-Exclusively-on-SHEIN-com-by-LuckupShein
10245,American Bolt and Screw Recalls Tip-Over Restraint Kits Distributed with Clothing Storage Units Manufactured by Canyon Furniture Due to Tip-Over and E,2025-04-17T00:00:00,2025-04-17T00:00:00,"The plastic zip tie used with the recalled furniture tip kits can become brittle or break, which can allow a clothing storage unit that is anchored to",Unknown,1,https://www.cpsc.gov/Recalls/2025/American-Bolt-and-Screw-Recalls-Tip-Over-Restraint-Kits-Distributed-with-Clothing-Storage-Units-Manufactured-by-Canyon-Furniture-Due-to-Tip-Over-and-Entrapment-Hazards-and-Risk-of-Serious-Injury-or-Death-Sold-Exclusively-at-Rooms-To-Go
10241,Casely Recalls Wireless Portable Power Banks Due to Fire and Burn Hazards,2025-04-17T00:00:00,2025-04-17T00:00:00,"The lithium-ion battery in the recalled power banks can overheat and ignite, posing fire and burn hazards to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Casely-Recalls-Wireless-Portable-Power-Banks-Due-to-Fire-and-Burn-Hazards
10242,COMEONROA Infant Swings Recalled Due to Risk of Serious Injury or Death from Suffocation Hazard; Violation of the Inclined Sleeper Ban; Sold on Walmar,2025-04-17T00:00:00,2025-04-17T00:00:00,"The swings pose a suffocation risk because they were marketed for infant sleep, and they have an incline angle greater than 10 degrees, in violation o",Unknown,1,https://www.cpsc.gov/Recalls/2025/COMEONROA-Infant-Swings-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-Hazard-Violation-of-the-Inclined-Sleeper-Ban-Sold-on-Walmart-com-by-Eonroacoo
10244,Joydeco Roller Window Shades Recalled Due to Strangulation and Entanglement Hazards and Risk of Serious Injury or Death; Violation of Federal Regulati,2025-04-17T00:00:00,2025-04-17T00:00:00,"The recalled roller shades have long operating cords that can cause death or serious injury to children, due to strangulation and entanglement hazards",Unknown,1,https://www.cpsc.gov/Recalls/2025/Joydeco-Roller-Window-Shades-Recalled-Due-to-Strangulation-and-Entanglement-Hazards-and-Risk-of-Serious-Injury-or-Death-Violation-of-Federal-Regulations-for-Window-Coverings-Sold-on-Amazon-com-by-Shanghai-Chushuo-Electronic-Commerce-Co
10243,Leetous Recalls Glow Sticks and Glasses Party Pack Toys Due to Serious Injury or Death from Ingestion Hazard; Violation of Federal Regulations for Bat,2025-04-17T00:00:00,2025-04-17T00:00:00,The glow sticks and glasses violate the mandatory federal battery-operated toy regulation because the button cell batteries are in a compartment that ,Unknown,1,https://www.cpsc.gov/Recalls/2025/Leetous-Recalls-Glow-Sticks-and-Glasses-Party-Pack-Toys-Due-to-Serious-Injury-or-Death-from-Ingestion-Hazard-Violation-of-Federal-Regulations-for-Battery-Operated-Toys-Sold-Exclusively-on-Amazon-com
10240,The North Face Recalls Women's Shellista V Mid Waterproof Boots Due to Fall Hazard,2025-04-17T00:00:00,2025-04-17T00:00:00,"The hook of one boot can catch on the lace of the other boot, posing a fall hazard to the consumer.",Unknown,1,https://www.cpsc.gov/Recalls/2025/The-North-Face-Recalls-Womens-Shellista-V-Mid-Waterproof-Boots-Due-to-Fall-Hazard
10236,Baby Bath Seats Recalled Due to Risk of Serious Injury or Death to Babies from Drowning Hazard; Violation of Federal Regulation for Infant Bath Seats;,2025-04-10T00:00:00,2025-04-10T00:00:00,"The recalled bath seats violate the federal safety regulation for infant bath seats because the bath seat is unstable and can tip over while in use, a",Unknown,1,https://www.cpsc.gov/Recalls/2025/Baby-Bath-Seats-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-to-Babies-from-Drowning-Hazard-Violation-of-Federal-Regulation-for-Infant-Bath-Seats-Sold-on-Bebamour-com-and-Amazon-com-by-Bebamour
10238,Costway Recalls Babyjoy Convertible High Chair Activity Centers Due to Entrapment and Serious Hazards; Violation of Federal Regulations for High Chair,2025-04-10T00:00:00,2025-04-10T00:00:00,The recalled high chair activity centers violate the federal regulations for high chairs and stationary activity centers. The high chair activity cent,Unknown,1,https://www.cpsc.gov/Recalls/2025/Costway-Recalls-Babyjoy-Convertible-High-Chair-Activity-Centers-Due-to-Entrapment-and-Serious-Injury-Hazards-Violation-of-Federal-Regulations-for-High-Chairs-and-Stationary-Activity-Centers
10231,Fisher-Price Recalls Brunch & Go Stroller Toys Due to Choking Hazard,2025-04-10T00:00:00,2025-04-10T00:00:00,"The yolk of the toy egg can crack and create small parts, posing a choking hazard to young children.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Fisher-Price-Recalls-Brunch-Go-Stroller-Toys-Due-to-Choking-Hazard
10232,Fisher-Price Recalls Tissue Box Toy Sold with SnugaPuppy Activity Centers Due to Choking Hazard,2025-04-10T00:00:00,2025-04-10T00:00:00,"The detachable tissue box toy can come apart, exposing the small support brackets, posing a choking hazard to young children.",Unknown,1,https://www.cpsc.gov/Recalls/2025/Fisher-Price-Recalls-Tissue-Box-Toy-Sold-with-SnugaPuppy-Activity-Centers-Due-to-Choking-Hazard
10235,"Jonas C Recalls Long-Haul Portable ATV Fuel Containers Due to Risk of Injury and Death from Burn, Fire and Poisoning Hazards; Violation of Federal Reg",2025-04-10T00:00:00,2025-04-10T00:00:00,The portable fuel containers violate the child-resistant requirements for closures under the Children's Gasoline Burn Prevention Act. The closure for ,Unknown,1,https://www.cpsc.gov/Recalls/2025/Jonas-C-Recalls-Long-Haul-Portable-ATV-Fuel-Containers-Due-to-Risk-of-Injury-and-Death-from-Burn-Fire-and-Poisoning-Hazards-Violation-of-Federal-Regulation-for-Child-Resistance-of-Portable-Fuel-Containers-Sold-on-Amazon-com
10239,"Kramer Laboratories Recalls Safetussin Max Strength Multi-Symptom Cough, Cold and Flu Blister Packs Due to Risk of Child Poisoning; Violation of Feder",2025-04-10T00:00:00,2025-04-10T00:00:00,"The Safetussin over-the-counter cold medicine contains acetaminophen, which must be in child-resistant packaging as required by the Poison Prevention ",Unknown,1,https://www.cpsc.gov/Recalls/2025/Kramer-Laboratories-Recalls-Safetussin-Max-Strength-Multi-Symptom-Cough-Cold-and-Flu-Blister-Packs-Due-to-Risk-of-Child-Poisoning-Violation-of-Federal-Regulation-for-Child-Resistant-Packaging
10234,Lil Pick Up Recalls Youth All-Terrain Vehicles (ATVs) Due to Injury Hazards; Risk of Serious Injury or Death; Violation of Federal Regulations for ATV,2025-04-10T00:00:00,2025-04-10T00:00:00,The recalled youth ATVs fail to comply with the requirements of the federal mandatory ATV safety standard. The handlebars pose a laceration hazard if ,"Shandong ODES Industry Co. Ltd., of China",1,https://www.cpsc.gov/Recalls/2025/Lil-Pick-Up-Recalls-Youth-All-Terrain-Vehicles-ATVs-Due-to-Injury-Hazards-Risk-of-Serious-Injury-or-Death-Violation-of-Federal-Regulations-for-ATVs
10233,Modus Furniture International Recalls Kentfield Dressers Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violations of Fe,2025-04-10T00:00:00,2025-04-10T00:00:00,"The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or",Unknown,1,https://www.cpsc.gov/Recalls/2025/Modus-Furniture-International-Recalls-Kentfield-Dressers-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Hazards-Violations-of-Federal-Regulation-for-Clothing-Storage-Units
10237,Multifunctional Puzzle Crab Toys Recalled Due to Risk of Serious Injury or Death from Ingestion Hazard; Violation of Federal Regulations for Toy Magne,2025-04-10T00:00:00,2025-04-10T00:00:00,"The recalled magnetic Multifunctional Puzzle Crab Toy set violates the mandatory federal regulation for magnet toys, posing an ingestion hazard. When ",Unknown,1,https://www.cpsc.gov/Recalls/2025/Multifunctional-Puzzle-Crab-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Ingestion-Hazard-Violation-of-Federal-Regulations-for-Toy-Magnets-Sold-Exclusively-on-Walmart-com-by-JinJiang-Baimei
10226,AliExpress Recalls Foldable Travel Hair Dryers Due to Electrocution and Shock Hazards; Sold on AliExpress.com,2025-04-03T00:00:00,2025-04-03T00:00:00,The handheld hair dryers lack an immersion protection device that can cause death or serious injury due to electrocution or shock hazards if it falls ,Unknown,1,https://www.cpsc.gov/Recalls/2025/AliExpress-Recalls-Foldable-Travel-Hair-Dryers-Due-to-Electrocution-and-Shock-Hazards-Sold-on-AliExpress-com
10228,AliExpress Recalls LVOE Hair Dryers Due to Electrocution and Shock Hazards; Sold on AliExpress.com,2025-04-03T00:00:00,2025-04-03T00:00:00,The handheld hair dryers lack an immersion protection device and can cause death or serious injury due to electrocution or shock if they fall into wat,Unknown,1,https://www.cpsc.gov/Recalls/2025/AliExpress-Recalls-LVOE-Hair-Dryers-Due-to-Electrocution-and-Shock-Hazards-Sold-on-AliExpress-com
